"LURN_SAK","INCIDENT_DATE","INCIDENT_REPORTED_DATE","CATEGORY","STAT","STAT_DESC","ADDRESS","STREET","CITY","ZIP","INCIDENT_ID","REPORTING_DISTRICT","SEQ","GANG_RELATED","UNIT_ID","UNIT_NAME","LONGITUDE","LATITUDE","PART_CATEGORY"
19983748,"07/30/2022 12:00:00 PM","08/02/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","100 BERENDO AVE, LOS ANGELES, CA","100 BERENDO AVE","LOS ANGELES",,"922-06457-0378","0378","06457","NO","CA0190003","SOUTH LOS ANGELES",-118.294,34.073,1
19986060,"08/02/2022 08:30:00 AM","08/04/2022","SEX OFFENSES MISDEMEANORS","139","SEX MISDEMEANORS: All Other Sex Misdemeanors","700 W MOUNTAIN VIEW ST, ALTADENA, CA 91001","700 W MOUNTAIN VIEW ST","ALTADENA","91001","022-01903-0772","0772","01903","NO","CA0190007","ALTADENA",-118.165,34.191,2
19990576,"08/09/2022 08:00:00 AM","08/09/2022","AGGRAVATED ASSAULT","053","ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","5300 PARAMOUNT BLVD, LAKEWOOD, CA 90712","5300 PARAMOUNT BLVD","LAKEWOOD","90712","022-15711-1320","1320","15711","NO","CA0190013","LAKEWOOD",-118.16,33.854,1
19986848,"08/05/2022 01:40:00 PM","08/05/2022","FELONIES MISCELLANEOUS","339","FELONIES, MISCELLANEOUS: All Other Felonies","117TH ST AND ISIS AVE, HAWTHORNE, CA","117TH ST AND ISIS AVE","HAWTHORNE",,"922-06564-0382","0382","06564","NO","CA0190003","SOUTH LOS ANGELES",-118.374,33.928,2
19990519,"08/09/2022 04:59:00 AM","08/09/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","400 BAUCHET ST, LOS ANGELES, CA 90012","400 BAUCHET ST","LOS ANGELES","90012","922-01717-5120","5120","01717","NO","CA0190026","INMATE RECEPTION CENTR",-118.231,34.059,2
19979476,"07/26/2022 09:15:00 PM","07/28/2022","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","1200 W AVENUE K, LANCASTER, CA","1200 W AVENUE K","LANCASTER",,"922-13002-1126","1126","13002","NO","CA0190024","LANCASTER",-118.152,34.673,1
19979704,"07/28/2022 05:58:00 PM","07/28/2022","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","2100 PACIFIC COAST HWY, LOMITA, CA 90717","2100 PACIFIC COAST HWY","LOMITA","90717","922-02496-1714","1714","02496","NO","CA0190017","LOMITA",-118.317,33.789,2
19974967,"07/23/2022 10:01:51 PM","07/23/2022","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.",", COMPTON, CA",,"COMPTON",,"022-09588-2813","2813","09588","NO","CA0190042","COMPTON",,,1
19974284,"07/22/2022 11:06:26 PM","07/22/2022","VEHICLE / BOATING LAWS","252","VEHICLE AND BOATING LAWS: Felony",,,,,"922-09554-2825","2825","09554","NO","CA0190042","COMPTON",,,2
19973874,"07/22/2022 01:59:10 PM","07/22/2022","VANDALISM","263","VANDALISM FELONY",,,,,"922-09529-2814","2814","09529","NO","CA0190042","COMPTON",,,2
19980180,"07/29/2022 09:00:00 AM","07/29/2022","WEAPON LAWS","151","WEAPON LAWS: Felony","31500 CASTAIC RD, CASTAIC, CA 91384","31500 CASTAIC RD","CASTAIC","91384","922-10505-0679","0679","10505","NO","CA0190006","SANTA CLARITA VALLEY",-118.618,34.49,2
19985231,"08/03/2022 09:29:00 PM","08/03/2022","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","5000 WHITTIER BLVD, LOS ANGELES, CA 90022","5000 WHITTIER BLVD","LOS ANGELES","90022","922-11510-0284","0284","11510","NO","CA0190002","EAST LOS ANGELES",-118.161,34.021,2
19980048,"07/28/2022 10:00:00 PM","07/29/2022","OFFENSES AGAINST FAMILY","171","OFFENSES AGAINST FAMILY: Abandonment","3200 HONEYSUCKLE AVE, PALMDALE, CA","3200 HONEYSUCKLE AVE","PALMDALE",,"022-09867-2608","2608","09867","NO","CA01900W9","PALMDALE",-118.069,34.576,2
19978728,"07/27/2022 10:53:47 PM","07/27/2022","LARCENY THEFT","085","GRAND THEFT: Auto Parts And Accessories","600 S ARIZONA AVE, LOS ANGELES, CA 90022","600 S ARIZONA AVE","LOS ANGELES","90022","922-11098-0283","0283","11098","NO","CA0190002","EAST LOS ANGELES",-118.165,34.026,1
19984223,"08/03/2022 02:42:36 AM","08/03/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","23400 S PANAMA AVE, CARSON, CA","23400 S PANAMA AVE","CARSON",,"922-07764-1624","1624","07764","NO","CA0190016","CARSON",-118.268,33.812,2
19991355,"08/09/2022 10:45:00 PM","08/09/2022","AGGRAVATED ASSAULT","050","ASSAULT, AGGRAVATED: DOMESTIC VIOLENCE","8100 HOWE ST, PARAMOUNT, CA","8100 HOWE ST","PARAMOUNT",,"022-15760-1365","1365","15760","NO","CA0190013","LAKEWOOD",-118.157,33.907,1
19983466,"08/02/2022 10:40:00 AM","08/02/2022","FORGERY","103","WORTHLESS DOCUMENTS/FORGERY: Forgery - Checks/Money Orders","300 BALDWIN PARK BLVD, INDUSTRY, CA 91744","300 BALDWIN PARK BLVD","INDUSTRY","91744","922-08507-1412","1412","08507","NO","CA0190014","INDUSTRY",-117.993,34.053,2
19984711,"08/03/2022 01:39:51 PM","08/03/2022","LARCENY THEFT","085","GRAND THEFT: Auto Parts And Accessories","1300 S POINSETTIA AVE, COMPTON, CA","1300 S POINSETTIA AVE","COMPTON",,"922-10145-2844","2844","10145","NO","CA0190042","COMPTON",-118.207,33.884,1
19977389,"07/26/2022 04:09:00 PM","07/26/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","43800 20TH ST E, LANCASTER, CA","43800 20TH ST E","LANCASTER",,"922-12875-1137","1137","12875","NO","CA0190024","LANCASTER",-118.092,34.68,2
19981559,"07/31/2022 01:07:15 AM","07/31/2022","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE",,,,,"022-09954-2872","2872","09954","NO","CA0190042","COMPTON",,,2
19995325,"08/14/2022 01:15:00 PM","08/14/2022","AGGRAVATED ASSAULT","052","ASSAULT, AGGRAVATED: ADW - KNIFE","4900 INADALE AVE, LOS ANGELES, CA 90043","4900 INADALE AVE","LOS ANGELES","90043","022-01825-2767","2767","01825","NO","CA0190065","MARINA DEL REY",-118.352,33.997,1
19989801,"08/08/2022 11:11:00 AM","08/08/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","50TH ST W AND AVENUE J-4, LANCASTER, CA","50TH ST W AND AVENUE J-4","LANCASTER",,"922-13682-1127","1127","13682","NO","CA0190024","LANCASTER",-118.219,34.685,2
19998736,"08/17/2022 11:45:00 PM","08/17/2022","GRAND THEFT AUTO","095","GRAND THEFT VEHICLE (GTA): Motorcycle","300 S EASTMAN AVE, LOS ANGELES, CA 90022","300 S EASTMAN AVE","LOS ANGELES","90022","922-12290-0277","0277","12290","NO","CA0190002","EAST LOS ANGELES",-118.185,34.033,1
19992539,"08/11/2022 04:55:00 AM","08/11/2022","CRIMINAL HOMICIDE","011","HOMICIDE, CRIMINAL / NON-CRIMINAL","4900 E CESAR E CHAVEZ AVE, LOS ANGELES, CA 90022","4900 E CESAR E CHAVEZ AVE","LOS ANGELES","90022","022-11931-0291","0291","11931","NO","CA0190002","EAST LOS ANGELES",-118.159,34.04,1
19998186,"08/17/2022 08:00:00 AM","08/17/2022","DISORDERLY CONDUCT","217","DISORDERLY CONDUCT: Telephone Annoyance","5100 CANDLEWOOD ST, LAKEWOOD, CA 90712","5100 CANDLEWOOD ST","LAKEWOOD","90712","922-16239-1321","1321","16239","NO","CA0190013","LAKEWOOD",-118.132,33.853,2
19983360,"08/02/2022 08:50:00 AM","08/02/2022","NARCOTICS","184","Felony Possession of a Controlled Substance (excluding Marijuana)","400 CIVIC CENTER PLZ, POMONA, CA 91766","400 CIVIC CENTER PLZ","POMONA","91766","922-00233-4132","4132","00233","NO","CA01900W8","EAST",-117.752,34.054,2
19982145,"06/23/2022 12:00:00 AM","07/31/2022","FORCIBLE RAPE","024","ATTEMPT FORCIBLE RAPE, FEMALE UNDER 18","13500 MEYER RD, WHITTIER, CA 90602","13500 MEYER RD","WHITTIER","90602","022-08944-0494","0494","08944","NO","CA0190004","NORWALK",-118.043,33.922,1
19998465,"08/17/2022 03:00:00 PM","08/17/2022","FORGERY","107","WORTHLESS DOCUMENTS/FORGERY: Forgery - Other","14200 LOMITAS AVE, INDUSTRY, CA","14200 LOMITAS AVE","INDUSTRY",,"922-09100-1413","1413","09100","NO","CA0190014","INDUSTRY",-117.989,34.029,2
19982039,"07/31/2022 06:06:00 PM","07/31/2022","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","3300 N MOUNT CURVE AVE, ALTADENA, CA 91001","3300 N MOUNT CURVE AVE","ALTADENA","91001","022-01878-0775","0775","01878","NO","CA0190007","ALTADENA",-118.127,34.2,2
19983980,"07/30/2022 11:30:00 PM","08/02/2022","SEX OFFENSES MISDEMEANORS","139","SEX MISDEMEANORS: All Other Sex Misdemeanors","4600 FISHER ST, LOS ANGELES, CA 90022","4600 FISHER ST","LOS ANGELES","90022","022-11440-0281","0281","11440","NO","CA0190002","EAST LOS ANGELES",-118.166,34.043,2
19980939,"07/30/2022 03:03:00 AM","07/30/2022","BURGLARY","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","500 N DIAMOND BAR BLVD, DIAMOND BAR, CA 91765","500 N DIAMOND BAR BLVD","DIAMOND BAR","91765","922-05429-2920","2920","05429","NO","CA0190020","WALNUT",-117.81,34.029,1
19983011,"08/01/2022 01:52:30 PM","08/01/2022","BURGLARY","064","BURGLARY, RESIDENCE: Day, Entry By Force","800 AVENIDA LOMA VISTA, SAN DIMAS, CA 91773","800 AVENIDA LOMA VISTA","SAN DIMAS","91773","922-03708-0817","0817","03708","NO","CA0190008","SAN DIMAS",-117.822,34.087,1
19975651,"07/24/2022 10:00:00 AM","07/24/2022","FRAUD AND NSF CHECKS","112","FRAUD: Fraud By False Pretenses","1200 N CRESCENT HEIGHTS BLVD, WEST HOLLYWOOD, CA 90046","1200 N CRESCENT HEIGHTS BLVD","WEST HOLLYWOOD","90046","922-04660-0975","0975","04660","NO","CA0190009","WEST HOLLYWOOD",-118.365,34.092,2
19988757,"08/07/2022 10:00:00 AM","08/07/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","15700 TEXACO AVE, PARAMOUNT, CA","15700 TEXACO AVE","PARAMOUNT",,"922-15585-1364","1364","15585","NO","CA0190013","LAKEWOOD",-118.171,33.89,1
19984197,"08/03/2022 01:20:00 AM","08/03/2022","VANDALISM","263","VANDALISM FELONY","5700 LAKEWOOD BLVD, LAKEWOOD, CA 90712","5700 LAKEWOOD BLVD","LAKEWOOD","90712","922-15210-1320","1320","15210","NO","CA0190013","LAKEWOOD",-118.142,33.859,2
19980556,"07/29/2022 06:30:00 PM","07/29/2022","NARCOTICS","184","Felony Possession of a Controlled Substance (excluding Marijuana)","400 BAUCHET ST, LOS ANGELES, CA 90012","400 BAUCHET ST","LOS ANGELES","90012","922-01629-5120","5120","01629","NO","CA0190026","INMATE RECEPTION CENTR",-118.231,34.059,2
19981123,"07/30/2022 12:27:00 PM","07/30/2022","AGGRAVATED ASSAULT","058","ASSAULT, FELONY: ADW, Peace Officer - Hands, Feet, Fist, Etc.","400 BAUCHET ST, LOS ANGELES, CA 90012","400 BAUCHET ST","LOS ANGELES","90012","022-01634-5120","5120","01634","NO","CA0190026","INMATE RECEPTION CENTR",-118.231,34.059,1
19986260,"08/04/2022 10:51:47 PM","08/04/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","400 BAUCHET ST, LOS ANGELES, CA 90012","400 BAUCHET ST","LOS ANGELES","90012","922-01677-5120","5120","01677","NO","CA0190026","INMATE RECEPTION CENTR",-118.231,34.059,2
19980961,"07/30/2022 07:23:00 AM","07/30/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","29300 THE OLD ROAD, CASTAIC, CA 91384","29300 THE OLD ROAD","CASTAIC","91384","922-01442-5640","5640","01442","NO","CA0190087","NORTH COUNTY CORRECTIONAL FAC.",-118.613,34.45,2
19978869,"07/28/2022 01:58:00 AM","07/28/2022","MISDEMEANORS MISCELLANEOUS","399","MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","7300 SANTA MONICA BLVD, WEST HOLLYWOOD, CA 90046","7300 SANTA MONICA BLVD","WEST HOLLYWOOD","90046","922-04743-0973","0973","04743","NO","CA0190009","WEST HOLLYWOOD",-118.351,34.092,2
19975681,"07/24/2022 12:00:00 PM","07/24/2022","OFFENSES AGAINST FAMILY","175","OFFENSES AGAINST FAMILY: Domestic Violence (Other than Phys Assault)","14000 EASTBROOK AVE, BELLFLOWER, CA 90706","14000 EASTBROOK AVE","BELLFLOWER","90706","022-14488-1331","1331","14488","NO","CA0190013","LAKEWOOD",-118.119,33.903,2
19972670,"07/21/2022 08:00:00 AM","07/21/2022","MISDEMEANORS MISCELLANEOUS","391","MISDEMEANORS, MISCELLANEOUS: Trespassing","RAILROAD AVE AND TEMPLE AVE, INDUSTRY, CA","RAILROAD AVE AND TEMPLE AVE","INDUSTRY",,"922-00605-6122","6122","00605","NO","CA01900V6","METROLINK BUREAU",-118.001,34.053,2
19981840,"07/30/2022 04:14:00 AM","07/31/2022","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","16200 BELLFLOWER BLVD, BELLFLOWER, CA","16200 BELLFLOWER BLVD","BELLFLOWER",,"922-15018-1337","1337","15018","NO","CA0190013","LAKEWOOD",-118.125,33.887,1
19973920,"07/22/2022 02:45:00 PM","07/22/2022","AGGRAVATED ASSAULT","050","ASSAULT, AGGRAVATED: DOMESTIC VIOLENCE","2400 HACIENDA BLVD, HACIENDA HEIGHTS, CA","2400 HACIENDA BLVD","HACIENDA HEIGHTS",,"022-08075-1476","1476","08075","NO","CA0190014","INDUSTRY",-117.968,33.991,1
19976477,"07/23/2022 08:44:00 PM","07/25/2022","LARCENY THEFT","083","GRAND THEFT: Shoplifting (From Dept Store, Mkt Gas Sta)","38000 47TH ST E, PALMDALE, CA 93552","38000 47TH ST E","PALMDALE","93552","922-09664-2607","2607","09664","NO","CA01900W9","PALMDALE",-118.048,34.573,1
19980673,"07/27/2022 01:15:00 PM","07/29/2022","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","15000 DOWNEY AVE, PARAMOUNT, CA 90723","15000 DOWNEY AVE","PARAMOUNT","90723","922-14899-1365","1365","14899","NO","CA0190013","LAKEWOOD",-118.15,33.896,1
19979355,"07/28/2022 12:07:40 PM","07/28/2022","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","100 E COMPTON BLVD, COMPTON, CA","100 E COMPTON BLVD","COMPTON",,"922-09813-2840","2840","09813","NO","CA0190042","COMPTON",-118.222,33.894,1
19975702,"07/24/2022 10:30:00 PM","07/24/2022","FORGERY","103","WORTHLESS DOCUMENTS/FORGERY: Forgery - Checks/Money Orders","24900 PICO CANYON RD, STEVENSON RANCH, CA","24900 PICO CANYON RD","STEVENSON RANCH",,"922-10271-0664","0664","10271","NO","CA0190006","SANTA CLARITA VALLEY",-118.571,34.381,2
19976178,"07/25/2022 12:15:00 PM","07/25/2022","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","37200 47TH ST E, PALMDALE, CA","37200 47TH ST E","PALMDALE",,"922-09640-2607","2607","09640","NO","CA01900W9","PALMDALE",-118.044,34.558,1
19976624,"07/25/2022 10:40:00 PM","07/25/2022","BURGLARY","061","BURGLARY, RESIDENCE: Night, Entry by Force","35500 75TH ST E, PALMDALE, CA","35500 75TH ST E","PALMDALE",,"922-09678-2663","2663","09678","NO","CA01900W9","PALMDALE",-117.996,34.528,1
19975360,"07/24/2022 12:39:00 PM","07/24/2022","AGGRAVATED ASSAULT","052","ASSAULT, AGGRAVATED: ADW - KNIFE","21800 S CAROLDALE AVE, CARSON, CA 90745","21800 S CAROLDALE AVE","CARSON","90745","022-07415-1617","1617","07415","NO","CA0190016","CARSON",-118.283,33.829,1
19982480,"07/31/2022 03:30:00 AM","08/01/2022","VANDALISM","263","VANDALISM FELONY","6500 BANDINI BLVD, COMMERCE, CA","6500 BANDINI BLVD","COMMERCE",,"922-11339-0246","0246","11339","NO","CA0190002","EAST LOS ANGELES",-118.142,33.987,2
19975647,"06/02/2022 12:16:00 AM","07/24/2022","FRAUD AND NSF CHECKS","112","FRAUD: Fraud By False Pretenses","1100 S DIAMOND BAR BLVD, DIAMOND BAR, CA 91765","1100 S DIAMOND BAR BLVD","DIAMOND BAR","91765","922-05283-2923","2923","05283","NO","CA0190020","WALNUT",-117.81,34.001,2
19975501,"07/24/2022 11:00:00 AM","07/24/2022","MISDEMEANORS MISCELLANEOUS","391","MISDEMEANORS, MISCELLANEOUS: Trespassing","44000 DIVISION ST, LANCASTER, CA","44000 DIVISION ST","LANCASTER",,"922-12756-1133","1133","12756","NO","CA0190024","LANCASTER",-118.129,34.683,2
19972817,"07/21/2022 09:58:00 AM","07/21/2022","AGGRAVATED ASSAULT","057","ASSAULT, AGGRAVATED: ADW, PEACE OFFICER - OTHER DANGEROUS WEAPON",,,,,"022-02236-5100","5100","02236","NO","CA0190058","MEN'S CENTRAL JAIL",,,1
19975894,"07/24/2022 08:30:00 AM","07/25/2022","LARCENY THEFT","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","600 W TERRACE DR, SAN DIMAS, CA 91773","600 W TERRACE DR","SAN DIMAS","91773","922-03541-0814","0814","03541","NO","CA0190008","SAN DIMAS",-117.818,34.1,1
19995501,"08/14/2022 06:30:00 PM","08/14/2022","WEAPON LAWS","153","WEAPON LAWS: Shooting, Unlawful","32ND ST W AND AVENUE J, LANCASTER, CA","32ND ST W AND AVENUE J","LANCASTER",,"922-14072-1127","1127","14072","NO","CA0190024","LANCASTER",-118.188,34.689,2
19993938,"08/11/2022 12:30:00 PM","08/12/2022","AGGRAVATED ASSAULT","050","ASSAULT, AGGRAVATED: DOMESTIC VIOLENCE","208TH ST AND PIONEER BLVD, LAKEWOOD, CA 90715","208TH ST AND PIONEER BLVD","LAKEWOOD","90715","022-15930-1327","1327","15930","NO","CA0190013","LAKEWOOD",-118.081,33.841,1
19978340,"07/26/2022 08:15:00 PM","07/27/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","200 EUCLA AVE, SAN DIMAS, CA 91773","200 EUCLA AVE","SAN DIMAS","91773","922-03592-0812","0812","03592","NO","CA0190008","SAN DIMAS",-117.815,34.108,1
19973561,"07/22/2022 06:42:00 AM","07/22/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","400 BAUCHET ST, LOS ANGELES, CA 90012","400 BAUCHET ST","LOS ANGELES","90012","922-01563-5120","5120","01563","NO","CA0190026","INMATE RECEPTION CENTR",-118.231,34.059,2
19992088,"08/10/2022 01:00:00 PM","08/10/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","3600 ROSEMEAD BLVD, ROSEMEAD, CA 91770","3600 ROSEMEAD BLVD","ROSEMEAD","91770","922-09091-0536","0536","09091","NO","CA0190005","TEMPLE",-118.072,34.074,2
19977844,"07/27/2022 05:57:00 AM","07/27/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","400 BAUCHET ST, LOS ANGELES, CA 90012","400 BAUCHET ST","LOS ANGELES","90012","922-01608-5120","5120","01608","NO","CA0190026","INMATE RECEPTION CENTR",-118.231,34.059,2
19995656,"08/15/2022 01:30:00 AM","08/15/2022","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","16000 AMAR RD, VALINDA, CA 91744","16000 AMAR RD","VALINDA","91744","022-09001-1440","1440","09001","NO","CA0190014","INDUSTRY",-117.935,34.036,1
19978722,"07/27/2022 10:25:00 PM","07/27/2022","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","149TH ST AND AVIS AVE, LAWNDALE, CA","149TH ST AND AVIS AVE","LAWNDALE",,"922-06308-0331","0331","06308","NO","CA0190003","SOUTH LOS ANGELES",-118.344,33.896,2
19983297,"08/02/2022 06:30:00 AM","08/02/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","9400 RALPH ST, ROSEMEAD, CA 91770","9400 RALPH ST","ROSEMEAD","91770","922-08734-0531","0531","08734","NO","CA0190005","TEMPLE",-118.063,34.078,2
19982018,"07/29/2022 03:30:00 AM","07/31/2022","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","200 CALLE LUNA, WALNUT, CA 91789","200 CALLE LUNA","WALNUT","91789","922-05466-2917","2917","05466","NO","CA0190020","WALNUT",-117.876,34.015,1
19978439,"07/27/2022 12:45:00 PM","07/27/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","200 BROADWAY, LOS ANGELES, CA 90012","200 BROADWAY","LOS ANGELES","90012","922-00999-8516","8516","00999","NO","CA01900F4","COUNTY SERVICES BUR",-118.246,34.052,2
19981524,"07/30/2022 11:44:00 PM","07/30/2022","MISDEMEANORS MISCELLANEOUS","399","MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","1300 HUNTINGTON DR, DUARTE, CA 91010","1300 HUNTINGTON DR","DUARTE","91010","922-08641-0541","0541","08641","NO","CA0190005","TEMPLE",-117.976,34.139,2
19976235,"07/25/2022 12:30:00 PM","07/25/2022","LARCENY THEFT","386","THEFT, PETTY: Bicycles","14300 HAWTHORNE BLVD, LAWNDALE, CA 90260","14300 HAWTHORNE BLVD","LAWNDALE","90260","922-06214-0331","0331","06214","NO","CA0190003","SOUTH LOS ANGELES",-118.351,33.901,1
19989298,"08/07/2022 09:20:00 PM","08/08/2022","AGGRAVATED ASSAULT","051","ASSAULT, AGGRAVATED: ADW - GUN","19200 S RADLETT AVE, CARSON, CA 90746","19200 S RADLETT AVE","CARSON","90746","022-07934-1616","1616","07934","YES","CA0190016","CARSON",-118.246,33.856,1
19977543,"07/08/2022 12:00:00 AM","07/26/2022","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","11700 PAINTER AVE, WHITTIER, CA 90605","11700 PAINTER AVE","WHITTIER","90605","022-08728-0494","0494","08728","NO","CA0190004","NORWALK",-118.053,33.925,2
19984113,"08/02/2022 10:15:00 PM","08/02/2022","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","CRESCENT AVE AND METROPOLE AVE, AVALON, CA 90704","CRESCENT AVE AND METROPOLE AVE","AVALON","90704","922-00253-1811","1811","00253","NO","CA0190018","AVALON",-118.326,33.344,2
19984813,"08/02/2022 11:00:00 AM","08/03/2022","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","38100 47TH ST E, PALMDALE, CA","38100 47TH ST E","PALMDALE",,"922-10145-2610","2610","10145","NO","CA01900W9","PALMDALE",-118.048,34.575,2
19982898,"07/05/2022 06:00:00 PM","08/01/2022","NARCOTICS","184","Felony Possession of a Controlled Substance (excluding Marijuana)","29300 THE OLD ROAD, CASTAIC, CA 91384","29300 THE OLD ROAD","CASTAIC","91384","922-01464-5640","5640","01464","NO","CA0190087","NORTH COUNTY CORRECTIONAL FAC.",-118.613,34.45,2
19980606,"07/29/2022 06:40:00 PM","07/29/2022","OFFENSES AGAINST FAMILY","175","OFFENSES AGAINST FAMILY: Domestic Violence (Other than Phys Assault)","44500 12TH ST W, LANCASTER, CA 93534","44500 12TH ST W","LANCASTER","93534","022-13087-1126","1126","13087","NO","CA0190024","LANCASTER",-118.152,34.691,2
19980610,"07/29/2022 06:58:00 PM","07/29/2022","OFFENSES AGAINST FAMILY","175","OFFENSES AGAINST FAMILY: Domestic Violence (Other than Phys Assault)","44100 KINGTREE AVE, LANCASTER, CA","44100 KINGTREE AVE","LANCASTER",,"022-13088-1126","1126","13088","NO","CA0190024","LANCASTER",-118.15,34.684,2
19991750,"08/10/2022 11:50:00 AM","08/10/2022","MISDEMEANORS MISCELLANEOUS","391","MISDEMEANORS, MISCELLANEOUS: Trespassing","100 SUMNER AVE, AVALON, CA 90704","100 SUMNER AVE","AVALON","90704","922-00269-1810","1810","00269","NO","CA0190018","AVALON",-118.326,33.342,2
19972688,"07/20/2022 10:45:00 AM","07/21/2022","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","10400 NAVA ST, BELLFLOWER, CA 90706","10400 NAVA ST","BELLFLOWER","90706","922-14217-1333","1333","14217","NO","CA0190013","LAKEWOOD",-118.112,33.889,1
19984799,"08/03/2022 02:30:00 PM","08/03/2022","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","500 E PALMDALE BLVD, PALMDALE, CA","500 E PALMDALE BLVD","PALMDALE",,"922-10144-2611","2611","10144","NO","CA01900W9","PALMDALE",-118.119,34.58,2
19977629,"07/25/2022 08:30:00 PM","07/26/2022","FORCIBLE RAPE","021","RAPE, FORCIBLE: Rape by Force, Female 18 YRS +","800 N DELANCEY AVE, SAN DIMAS, CA 91773","800 N DELANCEY AVE","SAN DIMAS","91773","022-03579-0813","0813","03579","NO","CA0190008","SAN DIMAS",-117.798,34.116,1
